scoring,market,purchasing_date,review_title,review_content,item
100점,롯데하이마트,2024.09.21.,"
카메라 컨트롤은 일단 굳이?아이
",카메라 컨트롤은 일단 굳이?아이폰은 어차피 아이폰이라서 쓰는거라..평가 할게 없고디자인이 일단 너무 이쁜데 하이마트에서 구매하면애플케어가 반값이라 좋았어요쌩폰 조합으로 지문 필름 후면 측면 붙이고 액정보호필름 붙여서 쌩폰으로 쓰는데무게도 가볍고 그립감도 좋고 매우 만족합니다!타사에서 살땐 박스가 흠 있을때가 있었는데포장도 확실하게 와서 매우 마음에 들었습니다.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
80점,롯데하이마트,2024.09.22.,"
카메라 버튼을 대체 왜 만들었는
",카메라 버튼을 대체 왜 만들었는지 모를 일이지만 13에서 16으로 바꾸니 가볍기도 하고 성능도 좋아진게 느껴지네요 다만 외관 카메라 주위에 검은색 먼지라고 해야하나 뭐가 묻어있는데 지워지거나 빠지지않아요 쓰는데 문제되진 않아서 교환환불도 귀찮으니 그냥 쓰렵니다,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.27.,"
최고예요
",4년동안 아이폰12 블랙을 사용했는데 배터리도 빨리 줄어들고 속도도 느려져서 아이폰16 2차예약 자급제로 구매했습니다. 1차예약 물량이랑 같은날 배송되어 빠르게 받아볼수 있었고 색상도 틸색상 너무 이쁘고 깔쌈해서 만족합니다.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.11.,"
최고예요
","슈팅배송을 처음 접했습니다.저는 ‘면’단위 시골에 사는데, 로켓배송도 직접 배송이 안됩니다. 그런데,슈팅배송... 감동했습니다.오후 11시 넘어 주문, 다음날 바로 받아보네요..포장은 안전하고 튼튼하게 빵빵한 포장재로..선물용으로 구매했는데, 너무 마음에 듭니다.그리고 4만 원의 포인트까지 주니 기본적으로카드로 구매한다고 했을 때 다른 곳보다 저렴합니다.게다가 22개월 무이자할부까지 가능한 11번가..11번갓.. 애플 갓..","APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
80점,11번가,2024.11.06.,"
좋아요
",아이폰 성능이야 말해 뭐해요!! 완전 좋음여기저기 알아봐도 자급제는 가격이 똑같더라고요.그래서 이왕이면 무이자 할부를 많이 해주는곳을 봤더니 역시 11번가가 제일 좋음.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.28.,"
최고예요
",지금까지 아이폰만 사용하고 있어요~ 디자인 성능 안전성 모두 만족하고 있습니다 이건 가벼워 휴대하기가 용이하네요~,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.27.,"
최고예요
",새로산 아이폰으로 찍은 영상이라 박스만 찍었습니다 3차 예약이라 10월에나 받을 수 있을 줄 알았는데 빨리 와서 넘 좋아요 하루 써봤는데 여러 기능 추가된 것보다도 C핀으로 바뀐 게 제일 만족스러워요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.20.,"
하이마트에서 구매한 덕에 애플케
",하이마트에서 구매한 덕에 애플케어 플러스를 꽤 저렴하게 잘 샀습니다. 이번에는 케이스 필름 붙이지 않고 걱정없이 쌩폰으로 쓰려고 합니다. 이쁜 색상을 가리지 않아도 되서 매우 만족합니다.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.12.,"
최고예요
",카메라버튼 유용하게 잘 쓸것같아요 ! 디자인도 이쁘규 카메라 세로로 붙은게 좋아요 ㅜ,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.23.,"
최고스펙, 최대화면, 최대배터리
","최고스펙, 최대화면, 최대배터리에 꽂혀서 살던 제게 경량이라는 새로운 패러다임을 제시한 폰입니다. 가벼운게 최고네요. 체감이 확실하고 만족도가 큽니다.","APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.21.,"
카메라 컨트롤은 일단 굳이?아이
",카메라 컨트롤은 일단 굳이?아이폰은 어차피 아이폰이라서 쓰는거라..평가 할게 없고디자인이 일단 너무 이쁜데 하이마트에서 구매하면애플케어가 반값이라 좋았어요쌩폰 조합으로 지문 필름 후면 측면 붙이고 액정보호필름 붙여서 쌩폰으로 쓰는데무게도 가볍고 그립감도 좋고 매우 만족합니다!타사에서 살땐 박스가 흠 있을때가 있었는데포장도 확실하게 와서 매우 마음에 들었습니다.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
80점,롯데하이마트,2024.09.22.,"
카메라 버튼을 대체 왜 만들었는
",카메라 버튼을 대체 왜 만들었는지 모를 일이지만 13에서 16으로 바꾸니 가볍기도 하고 성능도 좋아진게 느껴지네요 다만 외관 카메라 주위에 검은색 먼지라고 해야하나 뭐가 묻어있는데 지워지거나 빠지지않아요 쓰는데 문제되진 않아서 교환환불도 귀찮으니 그냥 쓰렵니다,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.27.,"
최고예요
",4년동안 아이폰12 블랙을 사용했는데 배터리도 빨리 줄어들고 속도도 느려져서 아이폰16 2차예약 자급제로 구매했습니다. 1차예약 물량이랑 같은날 배송되어 빠르게 받아볼수 있었고 색상도 틸색상 너무 이쁘고 깔쌈해서 만족합니다.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.11.,"
최고예요
","슈팅배송을 처음 접했습니다.저는 ‘면’단위 시골에 사는데, 로켓배송도 직접 배송이 안됩니다. 그런데,슈팅배송... 감동했습니다.오후 11시 넘어 주문, 다음날 바로 받아보네요..포장은 안전하고 튼튼하게 빵빵한 포장재로..선물용으로 구매했는데, 너무 마음에 듭니다.그리고 4만 원의 포인트까지 주니 기본적으로카드로 구매한다고 했을 때 다른 곳보다 저렴합니다.게다가 22개월 무이자할부까지 가능한 11번가..11번갓.. 애플 갓..","APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
80점,11번가,2024.11.06.,"
좋아요
",아이폰 성능이야 말해 뭐해요!! 완전 좋음여기저기 알아봐도 자급제는 가격이 똑같더라고요.그래서 이왕이면 무이자 할부를 많이 해주는곳을 봤더니 역시 11번가가 제일 좋음.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.28.,"
최고예요
",지금까지 아이폰만 사용하고 있어요~ 디자인 성능 안전성 모두 만족하고 있습니다 이건 가벼워 휴대하기가 용이하네요~,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.27.,"
최고예요
",새로산 아이폰으로 찍은 영상이라 박스만 찍었습니다 3차 예약이라 10월에나 받을 수 있을 줄 알았는데 빨리 와서 넘 좋아요 하루 써봤는데 여러 기능 추가된 것보다도 C핀으로 바뀐 게 제일 만족스러워요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.20.,"
하이마트에서 구매한 덕에 애플케
",하이마트에서 구매한 덕에 애플케어 플러스를 꽤 저렴하게 잘 샀습니다. 이번에는 케이스 필름 붙이지 않고 걱정없이 쌩폰으로 쓰려고 합니다. 이쁜 색상을 가리지 않아도 되서 매우 만족합니다.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.12.,"
최고예요
",카메라버튼 유용하게 잘 쓸것같아요 ! 디자인도 이쁘규 카메라 세로로 붙은게 좋아요 ㅜ,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.23.,"
최고스펙, 최대화면, 최대배터리
","최고스펙, 최대화면, 최대배터리에 꽂혀서 살던 제게 경량이라는 새로운 패러다임을 제시한 폰입니다. 가벼운게 최고네요. 체감이 확실하고 만족도가 큽니다.","APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
60점,롯데하이마트,2024.09.24.,"
13일에 1차 예약 성공해서 금요일
",13일에 1차 예약 성공해서 금요일에 가장 먼저 받을 줄 알았는데 대리점에서 19일에 예약했다는 사람들이랑 비슷하게 와서 넘 아쉬웠어요 (배송예정일보다 하루 늦게 도착) 출고정보나 배송정보 업데이트가 매우 늦고 고객센터도 모른다고 해서 진짜 답답해 죽는줄 알았지만 휴대폰은 정말 예쁩니다 안전하게 잘 배송왔어요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.20.,"
최고예요
",11번가로 물건 오랜만에 사보는데 그게 아이폰이네요 ..!! ㅋㅋ 배송 패킹해주는 영상 도 등록해주시고 장난감 기다리는 애들처럼 설레는 맘으로 봤어요 ㅋㅋㅋ 폰을 5년만에 바꾸는건데 정말 빠르고 좋아요 ㅎㅎ 그리고 배송도 다음날 오전에 옵니다!!! (수도권기준) 만족 해요!!,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.12.28.,"
생각했던것보다너무 예쁜 핑크
",생각했던것보다너무 예쁜 핑크색이에요.아이폰 카메라는 말할것 없이 좋앙ㅅ.기존 사용 휴대폰보다가벼워서 사용도 편해요.할인받아 저렴한 가격에 구입했고배송도 빨리 받을 수 있었습니다.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.28.,"
최고예요
",3차 예약으로 구입했는데 감사하게도 예상보다 빨리 보내주셨어요~11번가 포인트 받고 하니 11번가에서 가장 저렴하게 빨리 구입한거 같아요~후불호 없는 화이트 정말 맘에 들고 c케이블이라 좋아요~!가족이 모두 아이폰이라 함께 쓰니 편리하고 좋아요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.25.,"
사촌 생일선물로 주고 깔때 보니
",사촌 생일선물로 주고 깔때 보니까 색도 예쁘고가볍고 좋아보이더라구요삼촌이랑 반반씩 해서 선물해줬는데제가 다 가지고 싶을 정도입니다16프로맥스는 생각보다 커서손이 작은 분들은 일반모델이나 스펙상 사이즈 비슷한 프로 시리즈 추천드립니다…,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.29.,"
최고예요
",너무 좋습니다 하루만에 바로 배송받았고 12프로에서 일반으로 넘어가는거지만충분이 업그레이된 폰이라는걸 바로 알수있습니다. 스피커 성능 너무 좋구요 색감 핑크 나쁘지 않습니다.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
80점,11번가,2024.10.17.,"
좋아요
","틸 색상 오묘해서 예쁩니다다만 전 화이트가 더 예쁜 거 같아요그리고 일반 구입하긴 했는데 원래 프로맥스, 플러스 모델을 써와서 그런지 화면이 매우 작게 느껴져요무게는 진짜 가볍습니다","APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
가볍고 화면도 크고 좋네요특히
",가볍고 화면도 크고 좋네요특히 카메라버튼 아주 마음에 듭니다.?20일 배송이었는데 저녁 7시에 택배 도착해서 하루종일 기다리느라 힘들었습니다 ㅋㅋ,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
60점,11번가,2024.12.12.,"
보통이에요
",프로를 쓰다 새로 바꿨는데 무게는 가볍고 티타늄보다 익숙하진 않네요. 트레이드인으로 보상판매도 신청했는데 생각보다 파손 침수 없어도 가격책정이 낮게 되더라구요.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.21.,"
아이폰13프로 쓰다 넘어왔어요우
",아이폰13프로 쓰다 넘어왔어요우려한 주사율부분은 크게 체감되지않았고새로생긴 카메라버튼도 은근편하네요색상도 이쁘고 넘어오길 잘한거같아요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.27.,"
생각보다 매우 빠른 배송에 감사
",생각보다 매우 빠른 배송에 감사드립니다제품이야 아들 녀석이 사용할꺼라 당연히 만족일 듯 싶네요나중에 적립 될 혜택을 보면 당연 최고의 사전 예약인 것 같네요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.11.,"
최고예요
",제품 좋습니다무게도 가벼운 편이어서 편하게 잘 쓸 수 있을 것 같세요에어패킹으로 파손없이 잘 받았습니다카메라 컨트롤 부분은 아직 적응이 않되네요얇은 편이어서 만족합니다,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.08.,"
최고예요
",딸 생일선물로 사줬어요 초1부터 지금현재 고2인데 계속 아이폰만 쓰네요 항상 화이트나 핑크 썼는데 어두운색 처음으로써보니 새롭고 좋다고 그러네요 사진 줌~~~되는게 신기해요ㅎ,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.18.,"
최고예요
",3년간 아이폰13미니 쓰다가 16으로 바꾸게 되었는데 배송도 빠르고 안전하게 잘 도착했습니다튼튼하고 무엇보다 정말 예쁘네요 틸그린색상으로 하길 잘한거같아요 아주 만족합니다!,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,SSG.COM,2024.09.24.,"
중딩 친척 동생 선물로 줬는데 예쁘고 색도 생각보다 잘
","중딩 친척 동생 선물로 줬는데 예쁘고 색도 생각보다 잘 나와서 엄청 좋아하네요ㅋㅋ
갤럭시 보급형 줄라다 아이폰으로 틀어서 참 다행입니다 
","APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,신세계몰,2024.09.24.,"
중딩 친척 동생 선물로 줬는데 예쁘고 색도 생각보다 잘
","중딩 친척 동생 선물로 줬는데 예쁘고 색도 생각보다 잘 나와서 엄청 좋아하네요ㅋㅋ
갤럭시 보급형 줄라다 아이폰으로 틀어서 참 다행입니다 
","APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
80점,롯데하이마트,2024.09.24.,"
배송 27일부터 순차적 배송이라 되
",배송 27일부터 순차적 배송이라 되어있었는데 23일날 도착했습니다폰에 필름 붙이다가 손 미끄러졌는데 손톱으로 한번 긁으니까 바로 기스나네요 ㅜㅜ,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.10.10.,"
너무너무 좋아요아이폰11쓰다가 1
",너무너무 좋아요아이폰11쓰다가 16으 로 넘어왔는데무게도 좀 더 가볍고 사진이 정말 잘 나오네요최고입니다,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.24.,"
2차예약이라 27일 이후 받는걸로
","2차예약이라 27일 이후 받는걸로 알고있었는데, 23일 받았습니다~여러사이트 고민하다 하이마트온라인구매시 애플케어플러스50%할인이라 혜택 받고 구매 했습니다.","APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.10.02.,"
접사기능이 추가되서 좋아요.아
",접사기능이 추가되서 좋아요.아이폰12에서 넘어왔는데 만족합니다!,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.20.,"
아기다리고기다리던 ^^12미니에서
",아기다리고기다리던 ^^12미니에서 갈아탔습니다~검정색인데 좀 매트한 컬러네요~ 카메라가 많이 좋아진 것 같습니다~저한테는 좀 큰데... 미니가 다시 나와줬으면 싶네요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.12.16.,"
최고예요
",11에서 넘어와서 아주 만족하며 쓰는중프로는 무거워서 포기했네요전에 쓰던거 보다 약간 가벼워서 좋아요!!구매전에는 색상에 대해 고민이 많았는데사자마자 맘에 들기도 들었지만지금까지 쓰면서 질리지 않고 잘 사용중입니다,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.09.,"
최고예요
",새제품 잘 받았습니다.가격도 저렴하고 깔끔하네요.아들이 엄청 좋아하네요.ㅎ,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.11.08.,"
최고예요
",아이폰7을 거의 9년 쓰다가 16으로 갈아탐디자인 깔끔하고 가벼워요이것도 오래쓸꺼같아요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.22.,"
생각보다 커서 한손에 잡기 좀 불
",생각보다 커서 한손에 잡기 좀 불편하지만배송 빠르고 잘받았습니다 좋네요색상이 빨리빠져서 틸 샀는데 그녕 괜찮아요첫날 밤에 받았어요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.21.,"
배송도 빨리오고 성능도 최고에요
",배송도 빨리오고 성능도 최고에요,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.27.,"
최고예요
",배송도 빠르게 도착 했고 성능도 마음에 듭니다,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.11.23.,"
실물보고 결제했는데 실제 색감이
",실물보고 결제했는데 실제 색감이 훨예뻐요. 그리고 손목이 약해서 가벼운거 찾고 있었는데 딱이에요~ 배송도 빨라서 너무 만족합니다. 하이마트 짱 !,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.23.,"
최고예요
",2차 예약이었는데 1차 배송날 와서 너무 기분이 좋았습니다. 색상도 실물이 더 예쁜 것 같아요. 약간 에메랄드빛에 가깝습니다 !! 다들 고민하다 배송 늦게 받지 마시고 바로 주문하세요 ~~~~!!,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.12.23.,"
최고예요
",11번가에서 두번 째 핸드폰 구매 해봤습니다16개월 무이자 할부가 된다는 점과빠르고 안전하게 받을 수 있어서 믿고 구매합니다!,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2025.01.12.,"
최고예요
",빠르고 안전한 배송 감사합니다.  11번가는 포장 과정도 볼수 있으니 더욱 신뢰가 가네요.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.23.,"
디자인 컬러 무엇보다 빠른 배송
",디자인 컬러 무엇보다 빠른 배송 좋습니다!,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.12.,"
최고예요
",3 차신청이엇는데 엄청  빠르게 배송 되었습니다! 안전하게 택배 왔습니다 .  만족해요!,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,롯데하이마트,2024.09.28.,"
목요일 저녁 4시에 주문해서 금요
",목요일 저녁 4시에 주문해서 금요일 점심 때쯤에 받았어요.  사전예약 아니고 온라인 주문이었습니다~ 만족해요.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.09.22.,"
최고예요
",생각보다 배송이 엄청 빨랐어요. 새하얗고 예쁩니다. 15에서 16으로 넘어왔는데 카메라 접사 좋네요.,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
100점,11번가,2024.10.09.,"
최고예요
",틸 색상과 고민하다 화이트 구매했는데색상 깨끗하고 정말 예뻐요이번에도 오래오래 쓸 예정입니다,"APPLE 아이폰16 128GB, 자급제 (자급제 공기계)"
